Chromosome,Start,B
2L,9907001,0.791456
2L,9908001,0.791026
2L,9909001,0.790477
2L,9910001,0.790022
2L,9911001,0.789737
2L,9912001,0.789574
2L,9913001,0.789424
2L,9914001,0.789435
2L,9915001,0.789519
2L,9916001,0.789572
2L,9917001,0.789758
2L,9918001,0.790019
2L,9919001,0.790274
2L,9920001,0.791218
2L,9921001,0.791615
2L,9922001,0.792101
2L,9923001,0.792741
2L,9924001,0.793560
2L,9925001,0.794470
2L,9926001,0.795283
2L,9927001,0.796091
2L,9928001,0.797092
2L,9929001,0.798210
2L,9930001,0.799306
2L,9931001,0.800384
2L,9932001,0.801391
2L,9933001,0.802390
2L,9934001,0.803332
2L,9935001,0.804179
2L,9936001,0.804986
2L,9937001,0.805751
2L,9938001,0.806648
2L,9939001,0.807619
2L,9940001,0.811023
2L,9941001,0.815010
2L,9942001,0.819111
2L,9943001,0.823243
2L,9944001,0.826919
2L,9945001,0.830296
2L,9946001,0.833155
2L,9947001,0.835492
2L,9948001,0.837338
2L,9949001,0.838711
2L,9950001,0.839617
2L,9951001,0.840045
2L,9952001,0.839985
2L,9953001,0.839862
2L,9954001,0.840188
2L,9955001,0.840747
2L,9956001,0.841827
2L,9957001,0.843263
2L,9958001,0.844822
2L,9959001,0.846872
2L,9960001,0.853474
2L,9961001,0.855488
2L,9962001,0.857771
2L,9963001,0.860269
2L,9964001,0.862384
2L,9965001,0.864292
2L,9966001,0.866937
2L,9967001,0.870215
2L,9968001,0.873569
2L,9969001,0.876931
2L,9970001,0.879756
2L,9971001,0.882139
2L,9972001,0.884161
2L,9973001,0.885881
2L,9974001,0.887342
2L,9975001,0.888575
2L,9976001,0.889603
2L,9977001,0.890444
2L,9978001,0.891108
2L,9979001,0.891602
2L,9980001,0.896944
2L,9981001,0.896870
2L,9982001,0.896625
2L,9983001,0.896192
2L,9984001,0.895545
2L,9985001,0.894855
2L,9986001,0.894129
2L,9987001,0.893343
2L,9988001,0.892577
2L,9989001,0.891525
2L,9990001,0.890092
2L,9991001,0.888215
2L,9992001,0.885888
2L,9993001,0.883363
2L,9994001,0.881528
2L,9995001,0.880316
2L,9996001,0.878594
2L,9997001,0.876947
2L,9998001,0.876057
2L,9999001,0.876052
2L,10000001,0.880801
2L,10001001,0.882544
2L,10002001,0.884264
2L,10003001,0.885143
2L,10004001,0.885307
2L,10005001,0.884891
2L,10006001,0.884740
2L,10007001,0.885218
2L,10008001,0.885858
2L,10009001,0.885841
2L,10010001,0.885103
2L,10011001,0.884341
2L,10012001,0.884194
2L,10013001,0.883587
2L,10014001,0.883317
2L,10015001,0.884097
2L,10016001,0.885930
2L,10017001,0.888796
2L,10018001,0.891667
2L,10019001,0.893904
2L,10020001,0.898508
2L,10021001,0.899730
2L,10022001,0.900562
2L,10023001,0.901026
2L,10024001,0.901115
2L,10025001,0.900795
2L,10026001,0.899997
2L,10027001,0.899310
2L,10028001,0.900044
2L,10029001,0.901972
2L,10030001,0.903703
2L,10031001,0.905012
2L,10032001,0.905976
2L,10033001,0.906716
2L,10034001,0.907236
2L,10035001,0.907483
2L,10036001,0.907444
2L,10037001,0.907487
2L,10038001,0.907795
2L,10039001,0.908711
2L,10040001,0.911161
2L,10041001,0.911753
2L,10042001,0.912110
2L,10043001,0.912257
2L,10044001,0.912202
2L,10045001,0.911942
2L,10046001,0.911458
2L,10047001,0.910717
2L,10048001,0.909663
2L,10049001,0.908230
2L,10050001,0.907300
2L,10051001,0.907527
2L,10052001,0.907480
2L,10053001,0.906923
2L,10054001,0.905833
2L,10055001,0.904744
2L,10056001,0.904578
2L,10057001,0.903963
2L,10058001,0.903293
2L,10059001,0.903805
2L,10060001,0.905427
2L,10061001,0.905524
2L,10062001,0.904858
2L,10063001,0.904476
2L,10064001,0.904824
2L,10065001,0.905081
2L,10066001,0.906096
2L,10067001,0.907140
2L,10068001,0.907523
2L,10069001,0.908424
2L,10070001,0.910173
2L,10071001,0.911447
2L,10072001,0.912204
2L,10073001,0.912615
2L,10074001,0.913109
2L,10075001,0.913828
2L,10076001,0.914788
2L,10077001,0.915868
2L,10078001,0.916588
2L,10079001,0.916972
2L,10080001,0.916586
2L,10081001,0.916634
2L,10082001,0.917619
2L,10083001,0.918619
2L,10084001,0.919339
2L,10085001,0.919829
2L,10086001,0.920190
2L,10087001,0.920552
2L,10088001,0.920736
2L,10089001,0.920734
2L,10090001,0.920521
2L,10091001,0.920080
2L,10092001,0.920312
2L,10093001,0.920976
2L,10094001,0.921389
2L,10095001,0.921584
2L,10096001,0.921566
2L,10097001,0.921520
2L,10098001,0.921778
2L,10099001,0.922055
2L,10100001,0.919974
2L,10101001,0.919863
2L,10102001,0.919647
2L,10103001,0.919198
2L,10104001,0.919129
2L,10105001,0.919430
2L,10106001,0.919670
2L,10107001,0.919821
2L,10108001,0.920228
2L,10109001,0.920557
2L,10110001,0.920686
2L,10111001,0.920812
2L,10112001,0.920948
2L,10113001,0.920916
2L,10114001,0.920720
2L,10115001,0.920594
2L,10116001,0.920405
2L,10117001,0.920005
2L,10118001,0.919671
2L,10119001,0.919465
2L,10120001,0.914880
2L,10121001,0.914248
2L,10122001,0.913674
2L,10123001,0.913650
2L,10124001,0.913366
2L,10125001,0.913016
2L,10126001,0.913558
2L,10127001,0.914191
2L,10128001,0.914858
2L,10129001,0.915393
2L,10130001,0.915714
2L,10131001,0.915858
2L,10132001,0.915841
2L,10133001,0.915666
2L,10134001,0.915321
2L,10135001,0.914777
2L,10136001,0.913998
2L,10137001,0.913836
2L,10138001,0.914288
2L,10139001,0.914500
2L,10140001,0.909125
2L,10141001,0.908893
2L,10142001,0.908536
2L,10143001,0.908056
2L,10144001,0.907443
2L,10145001,0.906683
2L,10146001,0.905751
2L,10147001,0.904702
2L,10148001,0.903553
2L,10149001,0.902103
2L,10150001,0.900307
2L,10151001,0.898870
2L,10152001,0.898112
2L,10153001,0.897420
2L,10154001,0.897672
2L,10155001,0.898844
2L,10156001,0.900090
2L,10157001,0.900959
2L,10158001,0.901534
2L,10159001,0.901869
2L,10160001,0.896369
2L,10161001,0.896291
2L,10162001,0.896100
2L,10163001,0.895802
2L,10164001,0.895397
2L,10165001,0.894885
2L,10166001,0.894261
2L,10167001,0.893516
2L,10168001,0.892639
2L,10169001,0.891613
2L,10170001,0.890413
2L,10171001,0.889007
2L,10172001,0.887352
2L,10173001,0.885987
2L,10174001,0.885727
2L,10175001,0.885500
2L,10176001,0.884983
2L,10177001,0.884199
2L,10178001,0.883151
2L,10179001,0.881832
2L,10180001,0.874102
2L,10181001,0.872080
2L,10182001,0.869668
2L,10183001,0.867137
2L,10184001,0.864816
2L,10185001,0.862824
2L,10186001,0.861218
2L,10187001,0.859830
2L,10188001,0.858203
2L,10189001,0.856851
2L,10190001,0.855844
2L,10191001,0.855534
2L,10192001,0.855431
2L,10193001,0.854810
2L,10194001,0.854529
2L,10195001,0.854453
2L,10196001,0.854680
2L,10197001,0.854882
2L,10198001,0.854820
2L,10199001,0.854325
2L,10200001,0.846479
2L,10201001,0.845698
2L,10202001,0.845129
2L,10203001,0.844370
2L,10204001,0.843383
2L,10205001,0.841807
2L,10206001,0.840468
2L,10207001,0.839627
2L,10208001,0.839020
2L,10209001,0.838560
2L,10210001,0.837587
2L,10211001,0.836416
2L,10212001,0.835275
2L,10213001,0.834638
2L,10214001,0.834253
2L,10215001,0.834254
2L,10216001,0.834864
2L,10217001,0.835973
2L,10218001,0.837349
2L,10219001,0.838543
2L,10220001,0.830392
2L,10221001,0.829999
2L,10222001,0.829589
2L,10223001,0.829200
2L,10224001,0.829258
2L,10225001,0.829672
2L,10226001,0.830100
2L,10227001,0.829891
2L,10228001,0.829362
2L,10229001,0.829541
2L,10230001,0.830105
2L,10231001,0.830183
2L,10232001,0.829610
2L,10233001,0.828492
2L,10234001,0.827251
2L,10235001,0.826216
2L,10236001,0.825447
2L,10237001,0.824811
2L,10238001,0.824428
2L,10239001,0.823398
2L,10240001,0.812931
2L,10241001,0.811389
2L,10242001,0.810222
2L,10243001,0.809175
2L,10244001,0.808684
2L,10245001,0.808566
2L,10246001,0.808660
2L,10247001,0.808364
2L,10248001,0.807875
2L,10249001,0.807613
2L,10250001,0.806988
2L,10251001,0.806042
2L,10252001,0.805115
2L,10253001,0.804406
2L,10254001,0.804124
2L,10255001,0.804035
2L,10256001,0.803722
2L,10257001,0.802938
2L,10258001,0.802146
2L,10259001,0.801542
2L,10260001,0.794018
2L,10261001,0.793064
2L,10262001,0.791786
2L,10263001,0.790392
2L,10264001,0.788985
2L,10265001,0.787439
2L,10266001,0.785883
2L,10267001,0.784404
2L,10268001,0.783141
2L,10269001,0.781941
2L,10270001,0.780818
2L,10271001,0.779915
2L,10272001,0.779325
2L,10273001,0.778744
2L,10274001,0.778346
2L,10275001,0.778223
2L,10276001,0.778268
2L,10277001,0.778124
2L,10278001,0.777651
2L,10279001,0.777067
2L,10280001,0.771273
2L,10281001,0.770391
2L,10282001,0.769230
2L,10283001,0.768254
2L,10284001,0.767628
2L,10285001,0.767345
2L,10286001,0.767399
2L,10287001,0.767796
2L,10288001,0.768495
2L,10289001,0.769464
2L,10290001,0.770782
2L,10291001,0.772027
2L,10292001,0.772844
2L,10293001,0.773281
2L,10294001,0.773335
2L,10295001,0.773188
2L,10296001,0.772925
2L,10297001,0.772824
2L,10298001,0.772858
2L,10299001,0.772767
2L,10300001,0.767801
2L,10301001,0.767482
2L,10302001,0.767379
2L,10303001,0.767240
2L,10304001,0.767297
2L,10305001,0.767553
2L,10306001,0.767747
2L,10307001,0.767610
2L,10308001,0.767529
2L,10309001,0.767456
2L,10310001,0.767501
2L,10311001,0.767441
2L,10312001,0.767330
2L,10313001,0.767343
2L,10314001,0.767473
2L,10315001,0.767442
2L,10316001,0.767421
2L,10317001,0.767574
2L,10318001,0.767926
2L,10319001,0.768627
2L,10320001,0.765523
2L,10321001,0.765765
2L,10322001,0.765580
2L,10323001,0.764992
2L,10324001,0.764250
2L,10325001,0.763768
2L,10326001,0.763627
2L,10327001,0.763855
2L,10328001,0.764100
2L,10329001,0.764348
2L,10330001,0.764834
2L,10331001,0.765328
2L,10332001,0.765700
2L,10333001,0.766240
2L,10334001,0.766580
2L,10335001,0.766945
2L,10336001,0.767176
2L,10337001,0.767674
2L,10338001,0.768224
2L,10339001,0.768556
2L,10340001,0.766014
2L,10341001,0.765933
2L,10342001,0.765888
2L,10343001,0.765849
2L,10344001,0.766008
2L,10345001,0.766006
2L,10346001,0.765966
2L,10347001,0.766175
2L,10348001,0.766483
2L,10349001,0.766716
2L,10350001,0.766692
2L,10351001,0.766358
2L,10352001,0.765858
2L,10353001,0.765172
2L,10354001,0.764367
2L,10355001,0.763381
2L,10356001,0.762475
2L,10357001,0.761519
2L,10358001,0.760606
2L,10359001,0.759777
2L,10360001,0.758107
2L,10361001,0.757743
2L,10362001,0.757626
2L,10363001,0.757494
2L,10364001,0.757301
2L,10365001,0.756830
2L,10366001,0.756349
2L,10367001,0.755810
2L,10368001,0.755351
2L,10369001,0.754959
2L,10370001,0.754771
2L,10371001,0.754887
2L,10372001,0.755356
2L,10373001,0.756011
2L,10374001,0.756393
2L,10375001,0.756859
2L,10376001,0.757425
2L,10377001,0.757662
2L,10378001,0.757722
2L,10379001,0.757901
2L,10380001,0.758953
2L,10381001,0.758924
2L,10382001,0.758991
2L,10383001,0.758917
2L,10384001,0.758998
2L,10385001,0.759263
2L,10386001,0.759603
2L,10387001,0.759872
2L,10388001,0.760080
2L,10389001,0.759939
2L,10390001,0.759542
2L,10391001,0.759407
2L,10392001,0.759659
2L,10393001,0.759873
2L,10394001,0.759891
2L,10395001,0.760078
2L,10396001,0.760019
2L,10397001,0.759606
2L,10398001,0.758897
2L,10399001,0.758113
2L,10400001,0.758784
2L,10401001,0.758189
2L,10402001,0.757755
2L,10403001,0.757384
2L,10404001,0.756934
2L,10405001,0.756434
2L,10406001,0.755890
2L,10407001,0.755582
2L,10408001,0.755386
2L,10409001,0.755116
2L,10410001,0.754954
2L,10411001,0.754844
2L,10412001,0.754907
2L,10413001,0.755127
2L,10414001,0.755195
2L,10415001,0.755063
2L,10416001,0.755132
2L,10417001,0.755401
2L,10418001,0.755896
2L,10419001,0.756264
2L,10420001,0.758651
2L,10421001,0.758902
2L,10422001,0.759437
2L,10423001,0.759996
2L,10424001,0.760434
2L,10425001,0.760935
2L,10426001,0.761531
2L,10427001,0.761965
2L,10428001,0.762357
2L,10429001,0.762590
2L,10430001,0.763009
2L,10431001,0.763466
2L,10432001,0.763930
2L,10433001,0.764417
2L,10434001,0.765077
2L,10435001,0.766076
2L,10436001,0.767069
2L,10437001,0.768173
2L,10438001,0.769258
2L,10439001,0.770409
2L,10440001,0.775332
2L,10441001,0.776512
2L,10442001,0.777345
2L,10443001,0.777813
2L,10444001,0.777919
2L,10445001,0.777712
2L,10446001,0.777534
2L,10447001,0.777327
2L,10448001,0.776989
2L,10449001,0.776966
2L,10450001,0.777081
2L,10451001,0.777256
2L,10452001,0.777587
2L,10453001,0.777977
2L,10454001,0.778720
2L,10455001,0.779807
2L,10456001,0.781057
2L,10457001,0.781986
2L,10458001,0.782604
2L,10459001,0.783264
2L,10460001,0.788572
2L,10461001,0.789736
2L,10462001,0.791288
2L,10463001,0.792822
2L,10464001,0.794192
2L,10465001,0.795818
2L,10466001,0.797471
2L,10467001,0.799050
2L,10468001,0.800338
2L,10469001,0.801343
2L,10470001,0.802074
2L,10471001,0.802560
2L,10472001,0.803197
2L,10473001,0.803817
2L,10474001,0.804183
2L,10475001,0.804296
2L,10476001,0.804156
2L,10477001,0.803780
2L,10478001,0.803282
2L,10479001,0.802520
2L,10480001,0.805976
2L,10481001,0.804503
2L,10482001,0.803267
2L,10483001,0.802279
2L,10484001,0.801431
2L,10485001,0.800961
2L,10486001,0.800821
2L,10487001,0.801031
2L,10488001,0.801620
2L,10489001,0.802346
2L,10490001,0.803133
2L,10491001,0.804007
2L,10492001,0.804873
2L,10493001,0.805862
2L,10494001,0.807367
2L,10495001,0.809220
2L,10496001,0.810926
2L,10497001,0.812467
2L,10498001,0.813922
2L,10499001,0.815254
2L,10500001,0.820713
2L,10501001,0.821400
2L,10502001,0.821851
2L,10503001,0.822065
2L,10504001,0.822041
2L,10505001,0.821769
2L,10506001,0.821282
2L,10507001,0.820629
2L,10508001,0.820219
2L,10509001,0.820295
2L,10510001,0.820767
2L,10511001,0.821194
2L,10512001,0.821672
2L,10513001,0.822686
2L,10514001,0.823903
2L,10515001,0.824856
2L,10516001,0.825546
2L,10517001,0.826286
2L,10518001,0.827438
2L,10519001,0.828993
2L,10520001,0.833929
2L,10521001,0.835010
2L,10522001,0.835893
2L,10523001,0.836587
2L,10524001,0.837100
2L,10525001,0.837432
2L,10526001,0.837583
2L,10527001,0.837547
2L,10528001,0.837357
2L,10529001,0.836991
2L,10530001,0.836666
2L,10531001,0.836747
2L,10532001,0.837078
2L,10533001,0.837773
2L,10534001,0.838742
2L,10535001,0.839660
2L,10536001,0.841078
2L,10537001,0.842641
2L,10538001,0.844021
2L,10539001,0.845231
2L,10540001,0.847427
2L,10541001,0.848194
2L,10542001,0.848858
2L,10543001,0.849422
2L,10544001,0.849887
2L,10545001,0.850284
2L,10546001,0.851044
2L,10547001,0.852017
2L,10548001,0.852907
2L,10549001,0.853719
2L,10550001,0.854460
2L,10551001,0.855135
2L,10552001,0.855749
2L,10553001,0.856306
2L,10554001,0.856809
2L,10555001,0.857260
2L,10556001,0.857661
2L,10557001,0.858013
2L,10558001,0.858315
2L,10559001,0.858570
2L,10560001,0.858513
2L,10561001,0.858526
2L,10562001,0.858504
2L,10563001,0.858443
2L,10564001,0.858342
2L,10565001,0.858199
2L,10566001,0.858011
2L,10567001,0.857803
2L,10568001,0.857842
2L,10569001,0.857927
2L,10570001,0.857959
2L,10571001,0.857938
2L,10572001,0.857862
2L,10573001,0.857731
2L,10574001,0.857539
2L,10575001,0.857285
2L,10576001,0.856983
2L,10577001,0.856998
2L,10578001,0.857419
2L,10579001,0.857814
2L,10580001,0.858381
2L,10581001,0.858657
2L,10582001,0.859073
2L,10583001,0.859454
2L,10584001,0.859783
2L,10585001,0.860063
2L,10586001,0.860300
2L,10587001,0.860495
2L,10588001,0.860653
2L,10589001,0.860775
2L,10590001,0.860863
2L,10591001,0.860920
2L,10592001,0.860946
2L,10593001,0.860942
2L,10594001,0.860910
2L,10595001,0.860850
2L,10596001,0.860763
2L,10597001,0.860648
2L,10598001,0.860507
2L,10599001,0.860339
2L,10600001,0.861457
2L,10601001,0.861152
2L,10602001,0.860819
2L,10603001,0.860459
2L,10604001,0.860069
2L,10605001,0.859651
2L,10606001,0.859201
2L,10607001,0.858719
2L,10608001,0.858204
2L,10609001,0.857654
2L,10610001,0.857066
2L,10611001,0.856439
2L,10612001,0.855770
2L,10613001,0.855056
2L,10614001,0.854294
2L,10615001,0.853481
2L,10616001,0.852611
2L,10617001,0.851681
2L,10618001,0.850684
2L,10619001,0.849615
2L,10620001,0.849154
2L,10621001,0.848192
2L,10622001,0.847184
2L,10623001,0.846186
2L,10624001,0.845185
2L,10625001,0.844133
2L,10626001,0.843089
2L,10627001,0.842068
2L,10628001,0.841000
2L,10629001,0.839817
2L,10630001,0.838854
2L,10631001,0.838298
2L,10632001,0.837705
2L,10633001,0.836969
2L,10634001,0.836088
2L,10635001,0.835060
2L,10636001,0.833879
2L,10637001,0.832536
2L,10638001,0.831021
2L,10639001,0.829321
2L,10640001,0.827302
2L,10641001,0.825721
2L,10642001,0.824637
2L,10643001,0.823931
2L,10644001,0.823298
2L,10645001,0.822858
2L,10646001,0.822602
2L,10647001,0.822492
2L,10648001,0.822856
2L,10649001,0.823655
2L,10650001,0.824712
2L,10651001,0.825624
2L,10652001,0.826364
2L,10653001,0.827448
2L,10654001,0.828952
2L,10655001,0.830470
2L,10656001,0.831787
2L,10657001,0.832918
2L,10658001,0.833894
2L,10659001,0.834792
2L,10660001,0.835529
2L,10661001,0.836071
2L,10662001,0.836457
2L,10663001,0.836834
2L,10664001,0.837091
2L,10665001,0.837189
2L,10666001,0.837128
2L,10667001,0.836906
2L,10668001,0.836568
2L,10669001,0.836404
2L,10670001,0.836310
2L,10671001,0.836400
2L,10672001,0.836537
2L,10673001,0.836506
2L,10674001,0.836307
2L,10675001,0.835938
2L,10676001,0.835394
2L,10677001,0.834668
2L,10678001,0.833942
2L,10679001,0.833704
2L,10680001,0.832569
2L,10681001,0.832283
2L,10682001,0.832068
2L,10683001,0.831810
2L,10684001,0.831541
2L,10685001,0.831334
2L,10686001,0.830947
2L,10687001,0.830645
2L,10688001,0.830240
2L,10689001,0.829785
2L,10690001,0.829277
2L,10691001,0.828540
2L,10692001,0.827563
2L,10693001,0.826466
2L,10694001,0.825699
2L,10695001,0.824861
2L,10696001,0.824256
2L,10697001,0.824220
2L,10698001,0.824620
2L,10699001,0.824883
2L,10700001,0.824007
2L,10701001,0.824491
2L,10702001,0.824930
2L,10703001,0.825426
2L,10704001,0.826098
2L,10705001,0.827238
2L,10706001,0.828633
2L,10707001,0.829928
2L,10708001,0.831019
2L,10709001,0.831923
2L,10710001,0.832654
2L,10711001,0.833223
2L,10712001,0.833638
2L,10713001,0.833905
2L,10714001,0.834030
2L,10715001,0.834013
2L,10716001,0.833857
2L,10717001,0.833560
2L,10718001,0.833121
2L,10719001,0.832534
2L,10720001,0.831006
2L,10721001,0.829991
2L,10722001,0.828808
2L,10723001,0.827443
2L,10724001,0.825912
2L,10725001,0.824298
2L,10726001,0.822506
2L,10727001,0.820579
2L,10728001,0.818675
2L,10729001,0.816923
2L,10730001,0.815397
2L,10731001,0.814204
2L,10732001,0.813260
2L,10733001,0.812414
2L,10734001,0.811853
2L,10735001,0.811737
2L,10736001,0.811948
2L,10737001,0.812226
2L,10738001,0.812422
2L,10739001,0.812984
2L,10740001,0.813189
2L,10741001,0.813984
2L,10742001,0.815165
2L,10743001,0.816778
2L,10744001,0.818679
2L,10745001,0.820418
2L,10746001,0.822124
2L,10747001,0.823711
2L,10748001,0.825106
2L,10749001,0.826322
2L,10750001,0.827371
2L,10751001,0.828260
2L,10752001,0.828997
2L,10753001,0.829585
2L,10754001,0.830029
2L,10755001,0.830329
2L,10756001,0.830485
2L,10757001,0.830493
2L,10758001,0.830349
2L,10759001,0.830047
2L,10760001,0.828499
2L,10761001,0.827837
2L,10762001,0.827264
2L,10763001,0.826959
2L,10764001,0.826785
2L,10765001,0.826851
2L,10766001,0.826853
2L,10767001,0.827021
2L,10768001,0.827165
2L,10769001,0.827537
2L,10770001,0.828154
2L,10771001,0.828719
2L,10772001,0.829247
2L,10773001,0.829721
2L,10774001,0.830610
2L,10775001,0.831906
2L,10776001,0.833327
2L,10777001,0.834654
2L,10778001,0.835860
2L,10779001,0.836957
2L,10780001,0.837122
2L,10781001,0.837841
2L,10782001,0.838467
2L,10783001,0.839004
2L,10784001,0.839457
2L,10785001,0.839828
2L,10786001,0.840118
2L,10787001,0.840329
2L,10788001,0.840465
2L,10789001,0.840625
2L,10790001,0.840789
2L,10791001,0.841004
2L,10792001,0.841169
2L,10793001,0.841260
2L,10794001,0.841279
2L,10795001,0.841225
2L,10796001,0.841099
2L,10797001,0.840900
2L,10798001,0.840625
2L,10799001,0.840274
2L,10800001,0.841488
2L,10801001,0.840814
2L,10802001,0.840053
2L,10803001,0.839201
2L,10804001,0.838257
2L,10805001,0.837299
2L,10806001,0.836447
2L,10807001,0.836053
2L,10808001,0.835883
2L,10809001,0.835619
2L,10810001,0.835234
2L,10811001,0.834730
2L,10812001,0.834131
2L,10813001,0.833554
2L,10814001,0.832940
2L,10815001,0.832202
2L,10816001,0.831382
2L,10817001,0.830568
2L,10818001,0.829691
2L,10819001,0.828829
2L,10820001,0.829413
2L,10821001,0.829238
2L,10822001,0.829444
2L,10823001,0.829688
2L,10824001,0.829874
2L,10825001,0.829932
2L,10826001,0.829969
2L,10827001,0.829945
2L,10828001,0.829779
2L,10829001,0.829472
2L,10830001,0.829027
2L,10831001,0.828533
2L,10832001,0.828206
2L,10833001,0.827821
2L,10834001,0.827283
2L,10835001,0.826591
2L,10836001,0.825738
2L,10837001,0.824718
2L,10838001,0.823519
2L,10839001,0.822161
2L,10840001,0.822083
2L,10841001,0.821121
2L,10842001,0.820561
2L,10843001,0.820034
2L,10844001,0.819737
2L,10845001,0.819752
2L,10846001,0.820027
2L,10847001,0.820488
2L,10848001,0.820930
2L,10849001,0.821526
2L,10850001,0.821952
2L,10851001,0.822173
2L,10852001,0.822364
2L,10853001,0.822616
2L,10854001,0.823154
2L,10855001,0.823811
2L,10856001,0.824606
2L,10857001,0.825521
2L,10858001,0.826688
2L,10859001,0.827787
2L,10860001,0.829979
2L,10861001,0.831827
2L,10862001,0.833856
2L,10863001,0.835726
2L,10864001,0.837437
2L,10865001,0.839001
2L,10866001,0.840432
2L,10867001,0.841739
2L,10868001,0.842930
2L,10869001,0.844012
2L,10870001,0.845044
2L,10871001,0.846217
2L,10872001,0.847335
2L,10873001,0.848369
2L,10874001,0.849325
2L,10875001,0.850208
2L,10876001,0.851023
2L,10877001,0.851774
2L,10878001,0.852462
2L,10879001,0.853092
2L,10880001,0.853324
2L,10881001,0.853788
2L,10882001,0.854199
2L,10883001,0.854558
2L,10884001,0.854865
2L,10885001,0.855121
2L,10886001,0.855324
2L,10887001,0.855472
2L,10888001,0.855597
2L,10889001,0.855903
2L,10890001,0.856209
2L,10891001,0.856459
2L,10892001,0.856654
2L,10893001,0.856795
2L,10894001,0.856881
2L,10895001,0.856910
2L,10896001,0.856882
2L,10897001,0.856792
2L,10898001,0.856638
2L,10899001,0.856415
2L,10900001,0.855106
2L,10901001,0.854777
2L,10902001,0.854751
2L,10903001,0.854681
2L,10904001,0.854522
2L,10905001,0.854271
2L,10906001,0.853924
2L,10907001,0.853677
2L,10908001,0.853911
2L,10909001,0.854456
2L,10910001,0.854996
2L,10911001,0.855618
2L,10912001,0.856171
2L,10913001,0.856642
2L,10914001,0.857036
2L,10915001,0.857356
2L,10916001,0.857602
2L,10917001,0.857779
2L,10918001,0.858041
2L,10919001,0.858484
2L,10920001,0.858751
2L,10921001,0.858902
2L,10922001,0.858992
2L,10923001,0.859059
2L,10924001,0.859185
2L,10925001,0.859312
2L,10926001,0.859544
2L,10927001,0.859740
2L,10928001,0.859890
2L,10929001,0.859996
2L,10930001,0.860059
2L,10931001,0.860083
2L,10932001,0.860067
2L,10933001,0.860012
2L,10934001,0.859920
2L,10935001,0.859789
2L,10936001,0.859619
2L,10937001,0.859433
2L,10938001,0.859418
2L,10939001,0.859421
2L,10940001,0.860147
2L,10941001,0.859925
2L,10942001,0.859654
2L,10943001,0.859336
2L,10944001,0.858972
