Chromosome,Start,B
2L,22604001,0.792912
2L,22605001,0.801485
2L,22606001,0.809059
2L,22607001,0.815756
2L,22608001,0.821676
2L,22609001,0.826903
2L,22610001,0.831508
2L,22611001,0.835546
2L,22612001,0.839066
2L,22613001,0.842105
2L,22614001,0.844692
2L,22615001,0.846849
2L,22616001,0.848591
2L,22617001,0.849927
2L,22618001,0.850858
2L,22619001,0.851377
2L,22620001,0.815433
2L,22621001,0.814537
2L,22622001,0.813149
2L,22623001,0.811223
2L,22624001,0.808697
2L,22625001,0.805493
2L,22626001,0.801512
2L,22627001,0.796622
2L,22628001,0.790656
2L,22629001,0.783392
2L,22630001,0.774540
2L,22631001,0.763711
2L,22632001,0.750378
2L,22633001,0.733812
2L,22634001,0.712985
2L,22635001,0.686414
2L,22636001,0.651907
2L,22637001,0.606137
2L,22638001,0.543932
2L,22639001,0.457201
2L,22640001,0.258146
2L,22641001,0.152114
2L,22642001,0.038563
2L,22643001,0.000372
2L,22644001,0.038910
2L,22645001,0.146770
2L,22646001,0.241162
2L,22647001,0.306592
2L,22648001,0.348755
2L,22649001,0.373395
2L,22650001,0.384230
2L,22651001,0.383252
2L,22652001,0.371133
2L,22653001,0.347470
2L,22654001,0.310950
2L,22655001,0.259635
2L,22656001,0.191997
2L,22657001,0.110668
2L,22658001,0.033802
2L,22659001,0.001349
2L,22660001,0.000000
2L,22661001,0.000000
2L,22662001,0.000000
2L,22663001,0.000000
2L,22664001,0.000000
2L,22665001,0.000000
2L,22666001,0.000000
2L,22667001,0.000000
2L,22668001,0.000000
2L,22669001,0.000000
2L,22670001,0.000000
2L,22671001,0.000000
2L,22672001,0.000000
2L,22673001,0.000000
2L,22674001,0.000000
2L,22675001,0.000000
2L,22676001,0.000000
2L,22677001,0.000000
2L,22678001,0.000000
2L,22679001,0.000000
2L,22680001,0.000000
2L,22681001,0.000000
2L,22682001,0.000000
2L,22683001,0.000000
2L,22684001,0.000000
2L,22685001,0.000000
2L,22686001,0.000000
2L,22687001,0.000000
2L,22688001,0.000000
2L,22689001,0.000000
2L,22690001,0.000000
2L,22691001,0.000000
2L,22692001,0.000000
2L,22693001,0.000000
2L,22694001,0.000000
2L,22695001,0.000000
2L,22696001,0.000000
2L,22697001,0.000000
2L,22698001,0.000000
2L,22699001,0.000000
2L,22700001,0.000000
2L,22701001,0.000000
2L,22702001,0.000000
2L,22703001,0.000000
2L,22704001,0.000000
2L,22705001,0.000000
2L,22706001,0.000000
2L,22707001,0.000000
2L,22708001,0.000000
2L,22709001,0.000000
2L,22710001,0.000000
2L,22711001,0.000000
2L,22712001,0.000000
2L,22713001,0.000000
2L,22714001,0.000000
2L,22715001,0.000000
2L,22716001,0.000000
2L,22717001,0.000000
2L,22718001,0.000000
2L,22719001,0.000000
2L,22720001,0.000000
2L,22721001,0.000000
2L,22722001,0.000000
2L,22723001,0.000000
2L,22724001,0.000000
2L,22725001,0.000000
2L,22726001,0.000000
2L,22727001,0.000000
2L,22728001,0.000000
2L,22729001,0.000000
2L,22730001,0.000000
2L,22731001,0.000000
2L,22732001,0.000000
2L,22733001,0.000000
2L,22734001,0.000000
2L,22735001,0.000000
2L,22736001,0.000000
2L,22737001,0.000000
2L,22738001,0.000000
2L,22739001,0.000000
2L,22740001,0.000000
2L,22741001,0.000000
2L,22742001,0.000000
2L,22743001,0.000000
2L,22744001,0.000000
2L,22745001,0.000000
2L,22746001,0.000000
2L,22747001,0.000000
2L,22748001,0.000000
2L,22749001,0.000000
2L,22750001,0.000000
2L,22751001,0.000000
2L,22752001,0.000000
2L,22753001,0.000000
2L,22754001,0.000000
2L,22755001,0.000000
2L,22756001,0.000000
2L,22757001,0.000000
2L,22758001,0.000000
2L,22759001,0.000000
2L,22760001,0.000000
2L,22761001,0.000000
2L,22762001,0.000000
2L,22763001,0.000000
2L,22764001,0.000000
2L,22765001,0.000000
2L,22766001,0.000000
2L,22767001,0.000000
2L,22768001,0.000000
2L,22769001,0.000000
2L,22770001,0.000000
2L,22771001,0.000000
2L,22772001,0.000000
2L,22773001,0.000000
2L,22774001,0.000000
2L,22775001,0.000000
2L,22776001,0.000000
2L,22777001,0.000000
2L,22778001,0.000000
2L,22779001,0.000000
2L,22780001,0.000000
2L,22781001,0.000000
2L,22782001,0.000000
2L,22783001,0.000000
2L,22784001,0.000000
2L,22785001,0.000000
2L,22786001,0.000000
2L,22787001,0.000000
2L,22788001,0.000000
2L,22789001,0.000000
2L,22790001,0.000000
2L,22791001,0.000000
2L,22792001,0.000000
2L,22793001,0.000000
2L,22794001,0.000000
2L,22795001,0.000000
2L,22796001,0.000000
2L,22797001,0.000000
2L,22798001,0.000000
2L,22799001,0.000000
2L,22800001,0.000000
2L,22801001,0.000000
2L,22802001,0.000000
2L,22803001,0.000000
2L,22804001,0.000000
2L,22805001,0.000000
2L,22806001,0.000000
2L,22807001,0.000000
2L,22808001,0.000000
2L,22809001,0.000000
2L,22810001,0.000000
2L,22811001,0.000000
2L,22812001,0.000000
2L,22813001,0.000000
2L,22814001,0.000000
2L,22815001,0.000000
2L,22816001,0.000000
2L,22817001,0.000000
2L,22818001,0.000000
2L,22819001,0.000000
2L,22820001,0.000000
2L,22821001,0.000000
2L,22822001,0.000000
2L,22823001,0.000000
2L,22824001,0.000000
2L,22825001,0.000000
2L,22826001,0.000000
2L,22827001,0.000000
2L,22828001,0.000000
2L,22829001,0.000000
2L,22830001,0.000000
2L,22831001,0.000000
2L,22832001,0.000000
2L,22833001,0.000000
2L,22834001,0.000000
2L,22835001,0.000000
2L,22836001,0.000000
2L,22837001,0.000000
2L,22838001,0.000000
2L,22839001,0.000000
2L,22840001,0.000042
2L,22841001,0.000496
2L,22842001,0.000990
2L,22843001,0.000661
2L,22844001,0.000087
2L,22845001,0.000348
2L,22846001,0.000847
2L,22847001,0.000603
2L,22848001,0.000100
2L,22849001,0.000003
2L,22850001,0.000311
2L,22851001,0.002279
2L,22852001,0.006175
2L,22853001,0.010367
2L,22854001,0.014802
2L,22855001,0.023616
2L,22856001,0.031584
2L,22857001,0.039059
2L,22858001,0.046120
2L,22859001,0.052773
2L,22860001,0.479717
2L,22861001,0.618834
2L,22862001,0.696357
2L,22863001,0.743282
2L,22864001,0.773633
2L,22865001,0.794317
2L,22866001,0.809007
2L,22867001,0.819793
2L,22868001,0.827928
2L,22869001,0.834203
2L,22870001,0.839133
2L,22871001,0.843067
2L,22872001,0.846247
2L,22873001,0.848845
2L,22874001,0.850986
2L,22875001,0.852762
2L,22876001,0.854245
2L,22877001,0.855485
2L,22878001,0.856526
2L,22879001,0.857398
2L,22880001,0.921705
2L,22881001,0.922330
2L,22882001,0.922838
2L,22883001,0.923243
2L,22884001,0.923556
2L,22885001,0.923784
2L,22886001,0.923935
2L,22887001,0.924013
2L,22888001,0.924023
2L,22889001,0.923966
2L,22890001,0.923845
2L,22891001,0.923658
2L,22892001,0.923407
2L,22893001,0.923089
2L,22894001,0.922703
2L,22895001,0.922243
2L,22896001,0.921706
2L,22897001,0.921086
2L,22898001,0.920376
2L,22899001,0.919565
2L,22900001,0.912461
2L,22901001,0.911423
2L,22902001,0.910246
2L,22903001,0.908909
2L,22904001,0.907390
2L,22905001,0.905658
2L,22906001,0.903677
2L,22907001,0.901401
2L,22908001,0.898774
2L,22909001,0.895721
2L,22910001,0.892148
2L,22911001,0.887931
2L,22912001,0.882906
2L,22913001,0.876850
2L,22914001,0.869453
2L,22915001,0.860278
2L,22916001,0.848688
2L,22917001,0.833722
2L,22918001,0.813882
2L,22919001,0.786716
2L,22920001,0.703962
2L,22921001,0.648971
2L,22922001,0.561334
2L,22923001,0.410379
2L,22924001,0.145385
2L,22925001,0.002463
2L,22926001,0.107235
2L,22927001,0.054048
2L,22928001,0.298677
2L,22929001,0.496218
2L,22930001,0.584295
2L,22931001,0.625278
2L,22932001,0.638955
2L,22933001,0.631822
2L,22934001,0.603662
2L,22935001,0.548357
2L,22936001,0.451687
2L,22937001,0.288684
2L,22938001,0.065782
2L,22939001,0.000237
2L,22940001,0.015076
2L,22941001,0.137831
2L,22942001,0.259816
2L,22943001,0.336158
2L,22944001,0.379657
2L,22945001,0.401395
2L,22946001,0.407936
2L,22947001,0.402902
2L,22948001,0.388169
2L,22949001,0.364574
2L,22950001,0.332359
2L,22951001,0.291527
2L,22952001,0.242297
2L,22953001,0.185824
2L,22954001,0.125401
2L,22955001,0.068009
2L,22956001,0.024571
2L,22957001,0.003868
2L,22958001,0.000090
2L,22959001,0.000000
2L,22960001,0.000000
2L,22961001,0.000000
2L,22962001,0.000000
2L,22963001,0.000000
2L,22964001,0.000000
2L,22965001,0.000000
2L,22966001,0.000000
2L,22967001,0.000000
2L,22968001,0.000000
2L,22969001,0.000000
2L,22970001,0.000000
2L,22971001,0.000000
2L,22972001,0.000000
2L,22973001,0.000000
2L,22974001,0.000000
2L,22975001,0.000000
2L,22976001,0.000000
2L,22977001,0.000000
2L,22978001,0.000000
2L,22979001,0.000000
2L,22980001,0.000000
2L,22981001,0.000000
2L,22982001,0.000000
2L,22983001,0.000000
2L,22984001,0.000000
2L,22985001,0.000000
2L,22986001,0.000000
2L,22987001,0.000000
2L,22988001,0.000000
2L,22989001,0.000000
2L,22990001,0.000000
2L,22991001,0.000000
2L,22992001,0.000000
2L,22993001,0.000000
2L,22994001,0.000000
2L,22995001,0.000000
2L,22996001,0.000000
2L,22997001,0.000000
2L,22998001,0.000000
2L,22999001,0.000000
2L,23000001,0.000000
2L,23001001,0.000000
2L,23002001,0.000000
2L,23003001,0.000000
2L,23004001,0.000000
2L,23005001,0.000000
2L,23006001,0.000000
2L,23007001,0.000000
2L,23008001,0.000000
2L,23009001,0.000000
2L,23010001,0.000000
2L,23011001,0.000000
2L,23012001,0.000000
2L,23013001,0.000000
2L,23014001,0.000000
2L,23015001,0.000000
2L,23016001,0.000000
2L,23017001,0.000000
2L,23018001,0.000000
2L,23019001,0.000000
2L,23020001,0.000000
2L,23021001,0.000000
2L,23022001,0.000000
2L,23023001,0.000000
2L,23024001,0.000000
2L,23025001,0.000000
2L,23026001,0.000000
2L,23027001,0.000000
2L,23028001,0.000000
2L,23029001,0.000000
2L,23030001,0.000000
2L,23031001,0.000000
2L,23032001,0.000000
2L,23033001,0.000000
2L,23034001,0.000000
2L,23035001,0.000000
2L,23036001,0.000000
2L,23037001,0.000000
2L,23038001,0.000000
2L,23039001,0.000000
2L,23040001,0.000000
2L,23041001,0.000000
2L,23042001,0.000000
2L,23043001,0.000000
2L,23044001,0.000000
2L,23045001,0.000000
2L,23046001,0.000000
2L,23047001,0.000000
2L,23048001,0.000000
2L,23049001,0.000000
2L,23050001,0.000000
2L,23051001,0.000000
2L,23052001,0.000000
2L,23053001,0.000000
2L,23054001,0.000000
2L,23055001,0.000000
2L,23056001,0.000000
2L,23057001,0.000000
2L,23058001,0.000000
2L,23059001,0.000000
2L,23060001,0.000000
2L,23061001,0.000000
2L,23062001,0.000000
2L,23063001,0.000000
2L,23064001,0.000000
2L,23065001,0.000000
2L,23066001,0.000000
2L,23067001,0.000000
2L,23068001,0.000000
2L,23069001,0.000000
2L,23070001,0.000000
2L,23071001,0.000000
2L,23072001,0.000000
2L,23073001,0.000000
2L,23074001,0.000000
2L,23075001,0.000000
2L,23076001,0.000000
2L,23077001,0.000000
2L,23078001,0.000000
2L,23079001,0.000000
2L,23080001,0.000000
2L,23081001,0.000000
2L,23082001,0.000000
2L,23083001,0.000000
2L,23084001,0.000000
2L,23085001,0.000000
2L,23086001,0.000000
2L,23087001,0.000000
2L,23088001,0.000000
2L,23089001,0.000000
2L,23090001,0.000000
2L,23091001,0.000000
2L,23092001,0.000000
2L,23093001,0.000000
2L,23094001,0.000000
2L,23095001,0.000000
2L,23096001,0.000000
2L,23097001,0.000000
2L,23098001,0.000000
2L,23099001,0.000000
2L,23100001,0.000000
2L,23101001,0.000000
2L,23102001,0.000000
2L,23103001,0.000000
2L,23104001,0.000000
2L,23105001,0.000000
2L,23106001,0.000000
2L,23107001,0.000000
2L,23108001,0.000000
2L,23109001,0.000000
2L,23110001,0.000000
2L,23111001,0.000000
2L,23112001,0.000000
2L,23113001,0.000000
2L,23114001,0.000000
2L,23115001,0.000000
2L,23116001,0.000000
2L,23117001,0.000000
2L,23118001,0.000000
2L,23119001,0.000000
2L,23120001,0.000000
2L,23121001,0.000000
2L,23122001,0.000000
2L,23123001,0.000000
2L,23124001,0.000000
2L,23125001,0.000000
2L,23126001,0.000000
2L,23127001,0.000000
2L,23128001,0.000000
2L,23129001,0.000000
2L,23130001,0.000000
2L,23131001,0.000000
2L,23132001,0.000000
2L,23133001,0.000000
2L,23134001,0.000000
2L,23135001,0.000000
2L,23136001,0.000000
2L,23137001,0.000000
2L,23138001,0.000000
2L,23139001,0.000000
2L,23140001,0.000000
2L,23141001,0.000000
2L,23142001,0.000000
2L,23143001,0.000000
2L,23144001,0.000000
2L,23145001,0.000000
2L,23146001,0.000000
2L,23147001,0.000000
2L,23148001,0.000000
2L,23149001,0.000000
2L,23150001,0.000000
2L,23151001,0.000000
2L,23152001,0.000000
2L,23153001,0.000000
2L,23154001,0.000000
2L,23155001,0.000000
2L,23156001,0.000000
2L,23157001,0.000000
2L,23158001,0.000000
2L,23159001,0.000000
2L,23160001,0.000000
2L,23161001,0.000000
2L,23162001,0.000000
2L,23163001,0.000000
2L,23164001,0.000000
2L,23165001,0.000000
2L,23166001,0.000000
2L,23167001,0.000000
2L,23168001,0.000000
2L,23169001,0.000000
2L,23170001,0.000000
2L,23171001,0.000000
2L,23172001,0.000000
2L,23173001,0.000000
2L,23174001,0.000000
2L,23175001,0.000000
2L,23176001,0.000000
2L,23177001,0.000000
2L,23178001,0.000000
2L,23179001,0.000000
2L,23180001,0.000000
2L,23181001,0.000000
2L,23182001,0.000000
2L,23183001,0.000000
2L,23184001,0.000000
2L,23185001,0.000000
2L,23186001,0.000000
2L,23187001,0.000000
2L,23188001,0.000000
2L,23189001,0.000000
2L,23190001,0.000000
2L,23191001,0.000000
2L,23192001,0.000000
2L,23193001,0.000000
2L,23194001,0.000000
2L,23195001,0.000000
2L,23196001,0.000000
2L,23197001,0.000000
2L,23198001,0.000000
2L,23199001,0.000000
2L,23200001,0.000000
2L,23201001,0.000000
2L,23202001,0.000000
2L,23203001,0.000000
2L,23204001,0.000000
2L,23205001,0.000000
2L,23206001,0.000000
2L,23207001,0.000000
2L,23208001,0.000000
2L,23209001,0.000000
2L,23210001,0.000000
2L,23211001,0.000000
2L,23212001,0.000000
2L,23213001,0.000000
2L,23214001,0.000000
2L,23215001,0.000000
2L,23216001,0.000000
2L,23217001,0.000000
2L,23218001,0.000000
2L,23219001,0.000000
2L,23220001,0.000000
2L,23221001,0.000000
2L,23222001,0.000000
2L,23223001,0.000000
2L,23224001,0.000000
2L,23225001,0.000000
2L,23226001,0.000000
2L,23227001,0.000000
2L,23228001,0.000000
2L,23229001,0.000000
2L,23230001,0.000000
2L,23231001,0.000000
2L,23232001,0.000000
2L,23233001,0.000000
2L,23234001,0.000000
2L,23235001,0.000000
2L,23236001,0.000000
2L,23237001,0.000000
2L,23238001,0.000000
2L,23239001,0.000000
2L,23240001,0.000000
2L,23241001,0.000000
2L,23242001,0.000000
2L,23243001,0.000000
2L,23244001,0.000000
2L,23245001,0.000000
2L,23246001,0.000000
2L,23247001,0.000000
2L,23248001,0.000000
2L,23249001,0.000000
2L,23250001,0.000000
2L,23251001,0.000000
2L,23252001,0.000000
2L,23253001,0.000000
2L,23254001,0.000000
2L,23255001,0.000000
2L,23256001,0.000000
2L,23257001,0.000000
2L,23258001,0.000000
2L,23259001,0.000000
2L,23260001,0.000000
2L,23261001,0.000000
2L,23262001,0.000000
2L,23263001,0.000000
2L,23264001,0.000000
2L,23265001,0.000000
2L,23266001,0.000000
2L,23267001,0.000000
2L,23268001,0.000000
2L,23269001,0.000000
2L,23270001,0.000000
2L,23271001,0.000000
2L,23272001,0.000000
2L,23273001,0.000000
2L,23274001,0.000000
2L,23275001,0.000000
2L,23276001,0.000000
2L,23277001,0.000000
2L,23278001,0.000000
2L,23279001,0.000000
2L,23280001,0.000000
2L,23281001,0.000000
2L,23282001,0.000000
2L,23283001,0.000000
2L,23284001,0.000000
2L,23285001,0.000000
2L,23286001,0.000000
2L,23287001,0.000000
2L,23288001,0.000000
2L,23289001,0.000000
2L,23290001,0.000000
2L,23291001,0.000000
2L,23292001,0.000000
2L,23293001,0.000000
2L,23294001,0.000000
2L,23295001,0.000000
2L,23296001,0.000000
2L,23297001,0.000000
2L,23298001,0.000000
2L,23299001,0.000000
2L,23300001,0.000000
2L,23301001,0.000000
2L,23302001,0.000000
2L,23303001,0.000000
2L,23304001,0.000000
2L,23305001,0.000000
2L,23306001,0.000000
2L,23307001,0.000000
2L,23308001,0.000000
2L,23309001,0.000000
2L,23310001,0.000000
2L,23311001,0.000000
2L,23312001,0.000000
2L,23313001,0.000000
2R,1,0.984241
2R,1001,0.984241
2R,2001,0.984241
2R,3001,0.984241
2R,4001,0.984241
2R,5001,0.984241
2R,6001,0.984241
2R,7001,0.984241
2R,8001,0.984241
2R,9001,0.984241
2R,10001,0.984241
2R,11001,0.984241
2R,12001,0.984241
2R,13001,0.984241
2R,14001,0.984241
2R,15001,0.984241
2R,16001,0.984241
2R,17001,0.984241
2R,18001,0.984241
2R,19001,0.984241
2R,20001,0.984234
2R,21001,0.984234
2R,22001,0.984234
2R,23001,0.984234
2R,24001,0.984234
2R,25001,0.984234
2R,26001,0.984234
2R,27001,0.984234
2R,28001,0.984234
2R,29001,0.984234
2R,30001,0.984234
2R,31001,0.984234
2R,32001,0.984234
2R,33001,0.984234
2R,34001,0.984234
2R,35001,0.984234
2R,36001,0.984234
2R,37001,0.984234
2R,38001,0.984234
2R,39001,0.984234
2R,40001,0.984227
2R,41001,0.984227
2R,42001,0.984227
2R,43001,0.984227
2R,44001,0.984227
2R,45001,0.984227
2R,46001,0.984227
2R,47001,0.984227
2R,48001,0.984227
2R,49001,0.984227
2R,50001,0.984227
2R,51001,0.984227
2R,52001,0.984227
2R,53001,0.984227
2R,54001,0.984227
2R,55001,0.984227
2R,56001,0.984227
2R,57001,0.984227
2R,58001,0.984227
2R,59001,0.984227
2R,60001,0.984219
2R,61001,0.984219
2R,62001,0.984219
2R,63001,0.984219
2R,64001,0.984219
2R,65001,0.984219
2R,66001,0.984219
2R,67001,0.984219
2R,68001,0.984219
2R,69001,0.984219
2R,70001,0.984219
2R,71001,0.984219
2R,72001,0.984219
2R,73001,0.984219
2R,74001,0.984219
2R,75001,0.984219
2R,76001,0.984219
2R,77001,0.984219
2R,78001,0.984219
2R,79001,0.984219
2R,80001,0.984212
2R,81001,0.984212
2R,82001,0.984212
2R,83001,0.984212
2R,84001,0.984212
2R,85001,0.984212
2R,86001,0.984212
2R,87001,0.984212
2R,88001,0.984212
2R,89001,0.984212
2R,90001,0.984212
2R,91001,0.984212
2R,92001,0.984212
2R,93001,0.984212
2R,94001,0.984212
2R,95001,0.984212
2R,96001,0.984212
2R,97001,0.984212
2R,98001,0.984212
2R,99001,0.984212
2R,100001,0.984205
2R,101001,0.984205
2R,102001,0.984205
2R,103001,0.984205
2R,104001,0.984205
2R,105001,0.984205
2R,106001,0.984205
2R,107001,0.984205
2R,108001,0.984205
2R,109001,0.984205
2R,110001,0.984205
2R,111001,0.984205
2R,112001,0.984205
2R,113001,0.984205
2R,114001,0.984205
2R,115001,0.984205
2R,116001,0.984205
2R,117001,0.984205
2R,118001,0.984205
2R,119001,0.984205
2R,120001,0.984197
2R,121001,0.984197
2R,122001,0.984197
2R,123001,0.984197
2R,124001,0.984197
2R,125001,0.984197
2R,126001,0.984197
2R,127001,0.984197
2R,128001,0.984197
2R,129001,0.984197
2R,130001,0.984197
2R,131001,0.984197
2R,132001,0.984197
2R,133001,0.984197
2R,134001,0.984197
2R,135001,0.984197
2R,136001,0.984197
2R,137001,0.984197
2R,138001,0.984197
2R,139001,0.984197
2R,140001,0.984190
2R,141001,0.984190
2R,142001,0.984190
2R,143001,0.984190
2R,144001,0.984190
2R,145001,0.984190
2R,146001,0.984190
2R,147001,0.984190
2R,148001,0.984190
2R,149001,0.984190
2R,150001,0.984190
2R,151001,0.984190
2R,152001,0.984190
2R,153001,0.984190
2R,154001,0.984190
2R,155001,0.984190
2R,156001,0.984190
2R,157001,0.984190
2R,158001,0.984190
2R,159001,0.984190
2R,160001,0.984182
2R,161001,0.984182
2R,162001,0.984182
2R,163001,0.984182
2R,164001,0.984182
2R,165001,0.984182
2R,166001,0.984182
2R,167001,0.984182
2R,168001,0.984182
2R,169001,0.984182
2R,170001,0.984182
2R,171001,0.984182
2R,172001,0.984182
2R,173001,0.984182
2R,174001,0.984182
2R,175001,0.984182
2R,176001,0.984182
2R,177001,0.984182
2R,178001,0.984182
2R,179001,0.984182
2R,180001,0.984174
2R,181001,0.984174
2R,182001,0.984174
2R,183001,0.984174
2R,184001,0.984174
2R,185001,0.984174
2R,186001,0.984174
2R,187001,0.984174
2R,188001,0.984174
2R,189001,0.984174
2R,190001,0.984174
2R,191001,0.984174
2R,192001,0.984174
2R,193001,0.984174
2R,194001,0.984174
2R,195001,0.984174
2R,196001,0.984174
2R,197001,0.984174
2R,198001,0.984174
2R,199001,0.984174
2R,200001,0.984167
2R,201001,0.984167
2R,202001,0.984167
2R,203001,0.984167
2R,204001,0.984167
2R,205001,0.984167
2R,206001,0.984167
2R,207001,0.984167
2R,208001,0.984167
2R,209001,0.984167
2R,210001,0.984167
2R,211001,0.984167
2R,212001,0.984167
2R,213001,0.984167
2R,214001,0.984167
2R,215001,0.984167
2R,216001,0.984167
2R,217001,0.984167
2R,218001,0.984167
2R,219001,0.984167
2R,220001,0.984159
2R,221001,0.984159
2R,222001,0.984159
2R,223001,0.984159
2R,224001,0.984159
2R,225001,0.984159
2R,226001,0.984159
2R,227001,0.984159
2R,228001,0.984159
2R,229001,0.984159
2R,230001,0.984159
2R,231001,0.984159
2R,232001,0.984159
2R,233001,0.984159
2R,234001,0.984159
2R,235001,0.984159
2R,236001,0.984159
2R,237001,0.984159
2R,238001,0.984159
2R,239001,0.984159
2R,240001,0.984151
2R,241001,0.984151
2R,242001,0.984151
2R,243001,0.984151
2R,244001,0.984151
2R,245001,0.984151
2R,246001,0.984151
2R,247001,0.984151
2R,248001,0.984151
2R,249001,0.984151
2R,250001,0.984151
2R,251001,0.984151
2R,252001,0.984151
2R,253001,0.984151
2R,254001,0.984151
2R,255001,0.984151
2R,256001,0.984151
2R,257001,0.984151
2R,258001,0.984151
2R,259001,0.984151
2R,260001,0.984143
2R,261001,0.984143
2R,262001,0.984143
2R,263001,0.984143
2R,264001,0.984143
2R,265001,0.984143
2R,266001,0.984143
2R,267001,0.984143
2R,268001,0.984143
2R,269001,0.984143
2R,270001,0.984143
2R,271001,0.984143
2R,272001,0.984143
2R,273001,0.984143
2R,274001,0.984143
2R,275001,0.984143
2R,276001,0.984143
2R,277001,0.984143
2R,278001,0.984143
2R,279001,0.984143
2R,280001,0.984135
2R,281001,0.984135
2R,282001,0.984135
2R,283001,0.984135
2R,284001,0.984135
2R,285001,0.984135
2R,286001,0.984135
2R,287001,0.984135
2R,288001,0.984135
2R,289001,0.984135
2R,290001,0.984135
2R,291001,0.984135
2R,292001,0.984135
2R,293001,0.984135
2R,294001,0.984135
2R,295001,0.984135
2R,296001,0.984135
2R,297001,0.984135
2R,298001,0.984135
2R,299001,0.984135
2R,300001,0.984126
2R,301001,0.984126
